UID,CSQ,IMEI,CCID,VGSM,SLEEP CURRENT,CHARGING CURRENT,CHARGE STATUS,CHARGER,ACCELEROMETER ID,ACCELEROMETER TYPE,S/N,VCMU,INPUT CURRENT
35664, 31, 86486605722190, 8991450900625675570, 4.121 V, 46.88 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST,, 3.27 V, 1.38 mA,
35663, 31, 86486605433106, 8991450900625675570, 4.163 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST,, 3.27 V, 1.70 mA,
35666, 31, 86486605389625, 8991450900625795643, 4.144 V, 43.95 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST,, 3.25 V, 1.70 mA,
35669, 22, 86486605432728, 8991450900625795643, 4.151 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0037, 3.25 V, 1.63 mA,
35668, 31, 86486605721827, 8991450900625795643, 4.144 V, 45.41 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 0035, 3.25 V, 1.57 mA,
35667, 31, 86486605389860, 8991450900625795643, 4.143 V, 42.48 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST,, 3.25 V, 1.59 mA,
35675, 29, 86486605433102, 8991450900625795643, 4.121 V, 51.27 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0045, 3.25 V, 1.72 mA,
35674, 31, 86486605433095, 8991450900625795643, 4.162 V, 43.95 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0043, 3.25 V, 1.70 mA,
35673, 31, 86486605433811, 8991450900625795643, 4.141 V, 61.52 uA, 102.539 mA,  NOT CHARGING,  CONNECTED,51,ST, 0042, 3.25 V, 1.57 mA,
35672, 31, 86486605433075, 8991450900625795643, 4.179 V, 52.73 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0041, 3.25 V, 1.75 mA,
35671, 27, 86486605389391, 8991450900625795643, 3.788 V, 51.27 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0040, 3.25 V, 1.61 mA,
35670, 31, 86486605389387, 8991450900625795643, 4.140 V, 51.27 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0039, 3.25 V, 1.59 mA,
35676, 31, 86486605433100, 8991450900625795643, 4.151 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0049, 3.25 V, 1.74 mA,
35678, 31, 86486605433079, 8991450900625795643, 4.122 V, 43.95 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0050, 3.25 V, 1.60 mA,
35677, 31, 86486605433084, 8991450900625795643, 4.096 V, 43.95 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0051, 3.25 V, 1.54 mA,
35681, 31, 86486605389281, 8991450900625795643, 4.116 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0038, 3.25 V, 1.54 mA,
35674, 31, 86486605433095, 8991450900625795643, 4.118 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0043, 3.25 V, 1.44 mA,
35680, 31, 86486605433097, 8991450900625795643, 4.096 V, 46.88 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0044, 3.25 V, 1.47 mA,
35679, 31, 86486605722408, 8991450900625795643, 4.083 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0046, 3.25 V, 1.51 mA,
35688, 31, 86486605722426, 8991450900625796300, 4.116 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST,, 3.24 V, 1.50 mA,
35687, 31, 86486605389398, 8991450900625796300, 4.125 V, 41.02 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0054, 3.25 V, 1.47 mA,
35686, 31, 86486605433096, 8991450900625796300, 4.138 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST,, 3.25 V, 1.42 mA,
35685, 31, 86486605389389, 8991450900625796300, 4.128 V, 46.88 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0057, 3.25 V, 1.48 mA,
35684, 31, 86486605433077, 8991450900625795643, 4.107 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0052, 3.25 V, 1.59 mA,
35683, 31, 86486605433074, 8991450900625795643, 4.162 V, 43.95 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0048, 3.25 V, 1.36 mA,
35682, 31, 86486605434437, 8991450900625795643, 4.119 V, 42.48 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0047, 3.25 V, 1.48 mA,
35694, 30, 86486605722284, 8991450900625796300, 4.154 V, 46.88 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0062, 3.27 V, 1.50 mA,
35693, 27, 86486605388999, 8991450900625796300, 4.156 V, 43.95 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0061, 3.27 V, 1.50 mA,
35692, 31, 86486605722149, 8991450900625796300, 4.157 V, 43.95 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 0060, 3.28 V, 1.52 mA,
35691, 30, 86486605432967, 8991450900625796300, 4.128 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0058, 3.27 V, 1.52 mA,
35690, 31, 86486605389367, 8991450900625796300, 4.039 V, 41.02 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST,, 3.27 V, 1.52 mA,
35689, 31, 86486605722139, 8991450900625796300, 4.165 V, 42.48 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST,, 3.27 V, 1.45 mA,
35695, 31, 86486605389658, 8991450900625796300, 4.146 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0063, 3.26 V, 1.56 mA,
35702, 31, 86486605434220, 8991450900625795643, 4.103 V, 62.99 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0073, 3.25 V, 1.53 mA,
35701, 31, 86486605434244, 8991450900625795643, 4.078 V, 43.95 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0072, 3.25 V, 1.38 mA,
35700, 31, 86486605389288, 8991450900625795643, 4.113 V, 42.48 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0071, 3.25 V, 1.48 mA,
35699, 31, 86486605432602, 8991450900625795643, 4.084 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0070, 3.25 V, 1.40 mA,
35698, 29, 86486605433103, 8991450900625795643, 4.124 V, 43.95 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0069, 3.25 V, 1.53 mA,
35697, 31, 86486605389892, 8991450900625795643, 4.103 V, 43.95 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0068, 3.25 V, 1.53 mA,
 31, 86486605389012, 8991450900625795643, 4.107 V, 43.95 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0067, 3.25 V, 1.57 mA,
 31, 86486605389012, 8991450900625796300, 4.109 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0067, 3.25 V, 1.58 mA,
35696, 31, 86486605432987, 8991450900625796300, 4.046 V, 42.48 uA, 483.398 mA,  CHARGING,  CONNECTED,51,ST, 0066, 3.26 V, 1.45 mA,
35704, 31, 86486605389656, 8991450900625795643, 4.140 V, 46.88 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0075, 3.28 V, 1.43 mA,
35703, 30, 86486605433090, 8991450900625795643, 4.141 V, 39.55 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0089, 3.28 V, 1.44 mA,
35723, 31, 86486605433503, 8991450900625795643, 4.162 V, 42.48 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0094, 3.27 V, 1.56 mA,
35722, 31, 86486605722164, 8991450900625795643, 4.157 V, 36.62 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0093, 3.27 V, 1.59 mA,
35721, 31, 86486605388959, 8991450900625795643, 3.615 V, 46.88 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0092, 3.28 V, 1.55 mA,
35720, 31, 86486605722183, 8991450900625795643, 4.156 V, 46.88 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0091, 3.27 V, 1.52 mA,
35719, 31, 86486605389061, 8991450900625795643, 4.126 V, 46.88 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0090, 3.28 V, 1.49 mA,
35718, 26, 86486605433685, 8991450900625795643, 4.141 V, 49.80 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0088, 3.27 V, 1.54 mA,
35717, 31, 86486605433080, 8991450900625795643, 4.157 V, 46.88 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0087, 3.28 V, 1.55 mA,
35716, 29, 86486605433149, 8991450900625795643, 4.200 V, 80.57 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0086, 3.30 V, 1.59 mA,
35715, 31, 86486605432983, 8991450900625795643, 4.222 V, 43.95 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0085, 3.31 V, 1.55 mA,
35714, 31, 86486605722292, 8991450900625795643, 3.656 V, 45.41 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0084, 3.31 V, 1.53 mA,
35713, 31, 86486605433504, 8991450900625795643, 4.085 V, 45.41 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0083, 3.34 V, 1.44 mA,
35712, 31, 86486605389370, 8991450900625795643, 4.148 V, 54.20 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0082, 3.28 V, 1.50 mA,
35711, 31, 86486605389065, 8991450900625795643, 4.157 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0081, 3.28 V, 1.46 mA,
35710, 31, 86486605433091, 8991450900625795643, 4.159 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0080, 3.28 V, 1.57 mA,
35709, 31, 86486605433101, 8991450900625795643, 4.146 V, 41.02 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0079, 3.28 V, 1.59 mA,
35708, 31, 86486605389399, 8991450900625795643, 4.166 V, 43.95 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0078, 3.28 V, 1.40 mA,
35707, 31, 86486605389395, 8991450900625795643, 4.176 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0076, 3.28 V, 1.43 mA,
35706, 31, 86486605434234, 8991450900625795643, 4.147 V, 43.95 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST,, 3.28 V, 1.59 mA,
35705, 31, 86486605389008, 8991450900625795643, 4.146 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0077, 3.28 V, 1.45 mA,
35691, 30, 86486605432967, 8991450900625796300, 4.091 V, 33.69 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0103, 3.26 V, 1.59 mA,
35731, 31, 86486605434263, 8991450900625796300, 4.109 V, 45.41 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0102, 3.28 V, 1.64 mA,
35730, 31, 86486605433517, 8991450900625796300, 3.618 V, 46.88 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0101, 3.26 V, 1.49 mA,
35729, 31, 86486605433025, 8991450900625796300, 4.107 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0100, 3.26 V, 1.46 mA,
35728, 31, 86486605432566, 8991450900625796300, 4.125 V, 49.80 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0099, 3.26 V, 1.60 mA,
35727, 31, 86486605433591, 8991450900625796300, 4.122 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0098, 3.26 V, 1.51 mA,
35726, 31, 86486605722147, 8991450900625796300, 4.122 V, 48.34 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0097, 3.26 V, 1.60 mA,
35725, 31, 86486605722209, 8991450900625795643, 3.609 V, 43.95 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0096, 3.27 V, 1.50 mA,
35724, 31, 86486605389620, 8991450900625795643, 4.125 V, 45.41 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0095, 3.26 V, 1.46 mA,
35724, 26, 86486605389620, 8991450900625795643, 4.131 V, 42.48 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0095, 3.28 V, 1.51 mA,
35733, 31, 86486605722267, 8991450900625796300, 4.116 V, 42.48 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0059, 3.25 V, 1.33 mA,
35732, 31, 86486605433494, 8991450900625796300, 4.121 V, 46.88 uA, 512.695 mA,  CHARGING,  CONNECTED,51,ST, 0106, 3.26 V, 1.37 mA,
 31, 86486605433494, 8991450900625796300, 4.116 V, 45.41 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0106, 3.26 V, 1.36 mA,
35690, 31, 86486605389367, 8991450900625796300, 4.141 V, 42.48 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0104, 3.26 V, 1.48 mA,
35734, 31, 86486605389396, 8991450900625796300, 4.113 V, 42.48 uA, 541.992 mA,  CHARGING,  CONNECTED,51,ST, 0058, 3.26 V, 1.46 mA,
35774, 31, 86486605433746, 8991450900625796300, 3.989 V, 43.95 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0146, 3.26 V, 1.31 mA,
35773, 25, 86486605433472, 8991450900625796300, 3.697 V, 43.95 uA, 644.531 mA,  CHARGING,  CONNECTED,51,ST, 0145, 3.26 V, 1.35 mA,
35772, 31, 86486605433783, 8991450900625796300, 4.119 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0144, 3.27 V, 1.39 mA,
35771, 31, 86486605434061, 8991450900625796300, 4.125 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0143, 3.27 V, 1.32 mA,
35770, 31, 86486605432606, 8991450900625796300, 4.163 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0142, 3.26 V, 1.51 mA,
35769, 31, 86486605432991, 8991450900625796300, 4.126 V, 46.88 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0141, 3.27 V, 1.37 mA,
35768, 30, 86486605434209, 8991450900625796300, 3.709 V, 42.48 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0140, 3.26 V, 1.41 mA,
35767, 22, 86486605433571, 8991450900625796300, 4.126 V, 42.48 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0139, 3.26 V, 1.51 mA,
35766, 31, 86486605433626, 8991450900625796300, 4.144 V, 46.88 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0138, 3.27 V, 1.28 mA,
35765, 31, 86486605432572, 8991450900625796300, 4.147 V, 42.48 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0137, 3.26 V, 1.40 mA,
35764, 31, 86486605434237, 8991450900625796300, 4.162 V, 42.48 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0136, 3.26 V, 1.40 mA,
35763, 31, 86486605433598, 8991450900625796300, 4.137 V, 48.34 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0135, 3.26 V, 1.32 mA,
35762, 31, 86486605389668, 8991450900625796300, 4.122 V, 39.55 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0134, 3.26 V, 1.49 mA,
35761, 31, 86486605433082, 8991450900625796300, 4.017 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0133, 3.27 V, 1.51 mA,
35760, 31, 86486605433093, 8991450900625796300, 4.146 V, 45.41 uA, 527.344 mA,  CHARGING,  CONNECTED,51,ST, 0132, 3.26 V, 1.39 mA,
35759, 31, 86486605433973, 8991450900625796300, 4.124 V, 43.95 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0131, 3.27 V, 1.40 mA,
35758, 31, 86486605433475, 8991450900625796300, 4.116 V, 42.48 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 0130, 3.27 V, 1.29 mA,
35757, 31, 86486605433748, 8991450900625796300, 4.113 V, 46.88 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0129, 3.27 V, 1.43 mA,
35756, 31, 86486605434275, 8991450900625796300, 4.150 V, 41.02 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0128, 3.26 V, 1.40 mA,
 31, 86486605434275, 8991450900625796300, 4.157 V, 42.48 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0128, 3.26 V, 1.40 mA,
35755, 31, 86486605434012, 8991450900625796300, 4.135 V, 43.95 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0127, 3.26 V, 1.26 mA,
35754, 31, 86486605389870, 8991450900625796300, 4.109 V, 45.41 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0126, 3.27 V, 1.44 mA,
35753, 31, 86486605389636, 8991450900625796300, 4.121 V, 42.48 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0125, 3.26 V, 1.37 mA,
35752, 30, 86486605433428, 8991450900625796300, 4.160 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0124, 3.26 V, 1.37 mA,
35751, 31, 86486605432998, 8991450900625796300, 4.107 V, 43.95 uA, 527.344 mA,  CHARGING,  CONNECTED,51,ST, 0123, 3.27 V, 1.35 mA,
35750, 31, 86486605433062, 8991450900625796300, 4.143 V, 45.41 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0122, 3.27 V, 1.36 mA,
35749, 31, 86486605389388, 8991450900625796300, 4.153 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0121, 3.27 V, 1.28 mA,
35748, 31, 86486605722096, 8991450900625796300, 4.058 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0120, 3.26 V, 1.39 mA,
35747, 31, 86486605433612, 8991450900625796300, 4.126 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0119, 3.26 V, 1.30 mA,
35746, 31, 86486605433992, 8991450900625796300, 4.137 V, 39.55 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0018, 3.27 V, 1.42 mA,
35745, 31, 86486605434295, 8991450900625796300, 4.159 V, 45.41 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0117, 3.26 V, 1.28 mA,
35744, 31, 86486605433058, 8991450900625796300, 4.121 V, 43.95 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0116, 3.26 V, 1.47 mA,
35743, 31, 86486605389556, 8991450900625796300, 4.143 V, 42.48 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0115, 3.27 V, 1.40 mA,
35742, 31, 86486605433393, 8991450900625796300, 4.110 V, 54.20 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0114, 3.26 V, 1.38 mA,
35741, 31, 86486605389365, 8991450900625796300, 4.159 V, 41.02 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0113, 3.26 V, 1.29 mA,
35740, 31, 86486605722216, 8991450900625796300, 4.115 V, 42.48 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0112, 3.27 V, 1.45 mA,
35739, 31, 86486605432597, 8991450900625796300, 4.131 V, 43.95 uA, 556.641 mA,  CHARGING,  CONNECTED,51,ST, 0111, 3.24 V, 1.29 mA,
35738, 31, 86486605434181, 8991450900625796300, 4.109 V, 43.95 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0110, 3.26 V, 1.36 mA,
35737, 31, 86486605389540, 8991450900625796300, 4.116 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0109, 3.27 V, 1.38 mA,
35736, 31, 86486605389657, 8991450900625796300, 4.157 V, 46.88 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0108, 3.26 V, 1.27 mA,
35735, 31, 86486605389267, 8991450900625796300, 4.141 V, 42.48 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0107, 3.26 V, 1.32 mA,
35804, 31, 86486605434044, 8991450900625796300, 4.085 V, 42.48 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0176, 3.25 V, 1.44 mA,
35803, 31, 86486605432752, 8991450900625796300, 4.107 V, 45.41 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0175, 3.25 V, 1.45 mA,
35802, 31, 86486605434313, 8991450900625796300, 4.115 V, 43.95 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0174, 3.24 V, 1.34 mA,
35801, 31, 86486605434356, 8991450900625796300, 4.116 V, 43.95 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0173, 3.25 V, 1.47 mA,
35800, 31, 86486605433550, 8991450900625796300, 3.608 V, 42.48 uA, 585.938 mA,  CHARGING,  CONNECTED,51,ST, 0172, 3.25 V, 1.31 mA,
35799, 31, 86486605432872, 8991450900625796300, 4.085 V, 41.02 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0171, 3.24 V, 1.32 mA,
35798, 31, 86486605434096, 8991450900625796300, 4.121 V, 43.95 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0170, 3.25 V, 1.40 mA,
35797, 31, 86486605432695, 8991450900625796300, 4.084 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0169, 3.24 V, 1.41 mA,
35796, 31, 86486605432689, 8991450900625796300, 4.078 V, 43.95 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0168, 3.25 V, 1.41 mA,
35795, 31, 86486605389494, 8991450900625796300, 4.096 V, 43.95 uA, 527.344 mA,  CHARGING,  CONNECTED,51,ST, 0167, 3.25 V, 1.42 mA,
35794, 31, 86486605434087, 8991450900625796300, 4.008 V, 43.95 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0166, 3.24 V, 1.41 mA,
35793, 31, 86486605433942, 8991450900625796300, 3.765 V, 43.95 uA, 556.641 mA,  CHARGING,  CONNECTED,51,ST, 0165, 3.24 V, 1.42 mA,
35792, 31, 86486605433466, 8991450900625796300, 4.065 V, 42.48 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0164, 3.24 V, 1.49 mA,
35791, 31, 86486605433601, 8991450900625796300, 4.069 V, 45.41 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0163, 3.25 V, 1.28 mA,
35790, 31, 86486605434062, 8991450900625796300, 4.058 V, 42.48 uA, 527.344 mA,  CHARGING,  CONNECTED,51,ST, 0162, 3.25 V, 1.31 mA,
35789, 31, 86486605434099, 8991450900625796300, 4.068 V, 43.95 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0161, 3.24 V, 1.36 mA,
35788, 31, 86486605434014, 8991450900625796300, 4.074 V, 42.48 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0160, 3.24 V, 1.35 mA,
35787, 31, 86486605722288, 8991450900625796300, 4.022 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0159, 3.24 V, 1.37 mA,
35786, 29, 86486605722368, 8991450900625796300, 4.087 V, 43.95 uA, 541.992 mA,  CHARGING,  CONNECTED,51,ST, 0158, 3.26 V, 1.37 mA,
35785, 31, 86486605722182, 8991450900625796300, 3.633 V, 43.95 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0157, 3.28 V, 1.37 mA,
35784, 31, 86486605433599, 8991450900625796300, 4.096 V, 42.48 uA, 615.234 mA,  CHARGING,  CONNECTED,51,ST, 0156, 3.26 V, 1.35 mA,
35783, 31, 86486605722352, 8991450900625796300, 4.148 V, 42.48 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0155, 3.25 V, 1.32 mA,
35782, 31, 86486605722380, 8991450900625796300, 4.107 V, 46.88 uA, 483.398 mA,  CHARGING,  CONNECTED,51,ST, 0154, 3.25 V, 1.39 mA,
35781, 31, 86486605722261, 8991450900625796300, 4.036 V, 42.48 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0153, 3.26 V, 1.36 mA,
35780, 31, 86486605389666, 8991450900625796300, 4.151 V, 41.02 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0152, 3.26 V, 1.34 mA,
35779, 31, 86486605389382, 8991450900625796300, 4.094 V, 45.41 uA, 600.586 mA,  CHARGING,  CONNECTED,51,ST, 0151, 3.26 V, 1.28 mA,
35778, 31, 86486605434032, 8991450900625796300, 4.124 V, 38.09 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0150, 3.26 V, 1.39 mA,
35777, 31, 86486605432575, 8991450900625796300, 4.090 V, 43.95 uA, 600.586 mA,  CHARGING,  CONNECTED,51,ST, 0149, 3.26 V, 1.27 mA,
35776, 23, 86486605432582, 8991450900625796300, 4.075 V, 46.88 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0148, 3.26 V, 1.43 mA,
35775, 31, 86486605722214, 8991450900625796300, 4.132 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0147, 3.28 V, 1.34 mA,
35818, 31, 86486605389379, 8991450900625795644, 4.163 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0194, 3.31 V, 1.42 mA,
35817, 31, 86486605432498, 8991450900625796300, 3.916 V, 46.88 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0192, 3.32 V, 1.42 mA,
35816, 31, 86486605434258, 8991450900625796300, 4.260 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0189, 3.34 V, 1.61 mA,
35815, 31, 86486605434287, 8991450900625796300, 4.200 V, 43.95 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0188, 3.30 V, 1.47 mA,
35814, 31, 86486605433682, 8991450900625796300, 4.189 V, 45.41 uA, 454.102 mA,  CHARGING,  CONNECTED,51,ST, 0187, 3.30 V, 1.46 mA,
35813, 31, 86486605432976, 8991450900625796300, 4.244 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0186, 3.30 V, 1.53 mA,
 31, 86486605432976, 8991450900625796300,35812, 31, 86486605432795, 8991450900625796300, 4.119 V, 46.88 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0185, 3.24 V, 1.31 mA,
35811, 31, 86486605434060, 8991450900625796300, 4.146 V, 43.95 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0184, 3.25 V, 1.32 mA,
35810, 31, 86486605432666, 8991450900625796300, 4.110 V, 43.95 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0183, 3.25 V, 1.40 mA,
35809, 31, 86486605434282, 8991450900625796300, 4.119 V, 41.02 uA, 454.102 mA,  CHARGING,  CONNECTED,51,ST, 0182, 3.25 V, 1.44 mA,
35808, 30, 86486605434365, 8991450900625796300, 4.134 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0180, 3.25 V, 1.43 mA,
35807, 31, 86486605434037, 8991450900625796300, 4.083 V, 43.95 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0179, 3.24 V, 1.42 mA,
35806, 28, 86486605433694, 8991450900625796300, 4.100 V, 43.95 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0178, 3.25 V, 1.37 mA,
35805, 31, 86486605432536, 8991450900625796300, 4.099 V, 45.41 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0177, 3.25 V, 1.51 mA,
