8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1735,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1736,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1737,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1738,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1739,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1740,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1741,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1742,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1743,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1744,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1745,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1746,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1747,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1748,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1749,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1750,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1751,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1752,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1753,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1754,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1755,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1756,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1757,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1758,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1759,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1760,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1761,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1762,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1763,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1765,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1764,8496.00,
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1766,8496.00,
8/31/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1773,42480.00,
8/31/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1772,33984.00,
9/18/2021,Dr,SBI OD AC 38852796022,Receipt,3199856044300,,424800.00
10/21/2021,Dr,SBI OD AC 38852796022,Receipt,3199966044306,,849600.00
11/2/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2459,70800.00,
11/2/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2460,70800.00,
11/26/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2748,70800.00,
12/7/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2906,70800.00,
12/8/2021,Dr,SBI OD AC 38852796022,Receipt,3199675044306,,208800.00
1/31/2022,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3396,70800.00,
2/7/2022,Dr,SBI OD AC 38852796022,Receipt,3199416044303,,69600.00
2/26/2022,Cr,Sales Service 18% Igst,Sales Service,2021-22/SR/3696,70800.00,
2/28/2022,Dr,SBI OD AC 38852796022,Receipt,3199682044307,,69600.00
3/25/2022,Cr,Sales 18% Igst,Sales Service,2021-22/SR/4022,70800.00,
2194800.00,,,,,,2047200.00
,Dr,Closing Balance,,,,147600.00
2194800.00,,,,,,2194800.00
,,,,,,
Ledger:,Indian Designs Exports Pvt Ltd,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,75734.00,
6/23/2021,Dr,SBI OD AC 38852796022,Receipt,793005,,37513.00
75734.00,,,,,,37513.00
,Dr,Closing Balance,,,,38221.00
75734.00,,,,,,75734.00
,,,,,,
Ledger:,Indian Institute of Education,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/402,6372.00,
5/25/2021,Dr,SBI OD AC 38852796022,Receipt,MAC000739915011,,7162.00
5/27/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/404,791.00,
8/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/1547,590.00,
9/23/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/1905,590.00,
10/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/2360,590.00,
11/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/2659,590.00,
9523.00,,,,,,7162.00
,Dr,Closing Balance,,,,2361.00
9523.00,,,,,,9523.00
,,,,,,
Ledger:,INDIAN INSTITUTE OF TECHNOLOGY,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
12/30/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3114,590.00,
1/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3291,590.00,
2/9/2022,Dr,SBI OD AC 38852796022,Receipt,3199967044305,,590.00
2/9/2022,Dr,SBI OD AC 38852796022,Receipt,3199970044309,,590.00
2/9/2022,Dr,SBI OD AC 38852796022,Receipt,3199411044308,,590.00
2/9/2022,Dr,SBI OD AC 38852796022,Receipt,3199971044309,,590.00
2/9/2022,Dr,SBI OD AC 38852796022,Receipt,3199675044306 /,,590.00
2/24/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/M1/S/3580,590.00,
3/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3930,590.00,
2360.00,,,,,,2950.00
,Cr,Closing Balance,590.00,,,
2950.00,,,,,,2950.00
,,,,,,
Ledger:,Indian Logistics HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/23/2021,Dr,SBI OD AC 38852796022,Receipt,3199965044307 /,,3660.00
8/13/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1316,3660.00,
3/1/2022,Dr,SBI OD AC 38852796022,Receipt,4692769162093,,1830.00
3/1/2022,Dr,SBI OD AC 38852796022,Receipt,4898767162093,,1830.00
3/17/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/SR/3885,3660.00,
7320.00,,,,,,7320.00
,,,,,,
Ledger:,INDIAN TRAILS SOURCING SERVICES PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
12/3/2021,Cr,Sensel Telematics Private Limited,Journal,680,6962.00,
12/24/2021,Dr,SBI OD AC 38852796022,Receipt,/ 19453,,6962.00
2/4/2022,Cr,Sensel Telematics Private Limited,Journal,849,6962.00,
13924.00,,,,,,6962.00
,Dr,Closing Balance,,,,6962.00
13924.00,,,,,,13924.00
,,,,,,
Ledger:,Indira Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
9/15/2021,Cr,Sales 18% Gst,Sensales,2021-22/SLB/1830,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,INDO AUTOGAS & FUEL STATION,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/14/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/245,8208.00,
8/17/2021,Dr,SBI OD AC 38852796022,Receipt,3199968044304,,8208.00
8208.00,,,,,,8208.00
,,,,,,
Ledger:,Indogas,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/14/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/244,16416.00,
8/17/2021,Dr,SBI OD AC 38852796022,Receipt,3199415044304,,16416.00
16416.00,,,,,,16416.00
,,,,,,
Ledger:,IND PURE CHEM,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,5900.00,
9/29/2021,Dr,SBI OD AC 38852796022,Receipt,3199422044305 /,,5900.00
10/19/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2254,590.00,
10/19/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2255,2832.00,
2/16/2022,Dr,SBI OD AC 38852796022,Receipt,3199957044306 /,,3422.00
9322.00,,,,,,9322.00
,,,,,,
Ledger:,INDUMATI H R FACILITIES PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/26/2021,Dr,SBI OD AC 38852796022,Receipt,3199413044306,,3481.00
,,,,,,3481.00
,Cr,Closing Balance,3481.00,,,
3481.00,,,,,,3481.00
,,,,,,
Ledger:,Indumati Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Dr,Opening Balance,,,,500.00
7/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/880,3481.00,
3481.00,,,,,,500.00
,Dr,Closing Balance,,,,2981.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,Indus Towers Limited,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/10/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/231,63189.00,
6/8/2021,Dr,SBI OD AC 38852796022,Receipt,3199959044304,,62118.00
9/22/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1856,6372.00,
10/21/2021,Dr,SBI OD AC 38852796022,Receipt,3199424044303,,6264.00
10/30/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2456,4248.00,
11/30/2021,Dr,SBI OD AC 38852796022,Receipt,MAD000019669709,,4248.00
73809.00,,,,,,72630.00
,Dr,Closing Balance,,,,1179.00
73809.00,,,,,,73809.00
,,,,,,
Ledger:,INGENE ORGANICS PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,19824.00,
4/27/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/144,19824.00,
5/11/2021,Dr,SBI OD AC 38852796022,Receipt,3199424044303 /,,19488.00
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/336,19824.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/490,2596.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/491,5192.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/492,7788.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/493,5192.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/494,12980.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/498,2596.00,
6/25/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/499,2596.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/531,19824.00,
6/30/2021,Dr,SBI OD AC 38852796022,Receipt,3199421044306,,38976.00
7/7/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/634,15930.00,
7/9/2021,Dr,SBI OD AC 38852796022,Receipt,3199964044308,,33000.00
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/783,20768.00,
8/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/1548,22184.00,
9/23/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/1906,22892.00,
10/5/2021,Dr,SBI OD AC 38852796022,Receipt,3199960044301 /,,42224.00
10/19/2021,Dr,SBI OD AC 38852796022,Receipt,3199682044307,,5940.00
10/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/2361,22892.00,
11/11/2021,Dr,SBI OD AC 38852796022,Receipt,3199675044306,,22504.00
11/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/2660,23364.00,
12/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3001,23364.00,
1/5/2022,Dr,SBI OD AC 38852796022,Receipt,3199420044306,,45472.00
1/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3292,23364.00,
1/27/2022,Dr,SBI OD AC 38852796022,Receipt,3199676044305,,15660.00
2/4/2022,Dr,SBI OD AC 38852796022,Receipt,3199677044304,,22968.00
2/24/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/M1/S/3581,23364.00,
3/4/2022,Dr,SBI OD AC 38852796022,Receipt,3199677044304,,22968.00
3/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3931,23364.00,
3/31/2022,Dr,SBI OD AC 38852796022,Receipt,3199968044304,,42456.00
339722.00,,,,,,311656.00
,Dr,Closing Balance,,,,28066.00
339722.00,,,,,,339722.00
,,,,,,
Ledger:,INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
8/17/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1399,15399.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1396,4312.00,
8/17/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1397,20943.00,
8/17/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1398,1848.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1400,4928.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1401,1232.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1402,12319.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1403,6776.00,
8/17/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/1404,1232.00,
10/7/2021,Dr,SBI OD AC 38852796022,Receipt,3199961044301,,62105.00
68989.00,,,,,,62105.00
,Dr,Closing Balance,,,,6884.00
68989.00,,,,,,68989.00
,,,,,,
Ledger:,INSTA ICT SOLUTIONS PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/12/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/240,16992.00,
11/11/2021,Dr,SBI OD AC 38852796022,Receipt,3199678044303,,9912.00
11/12/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2527,5664.00,
11/12/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2528,4248.00,
11/25/2021,Dr,Sales 18% Igst,Credit Note,21-22/CR/39,,16992.00
3/10/2022,Dr,SBI OD AC 38852796022,Receipt,3199971044309 /,,4248.00
3/14/2022,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3817,4248.00,
31152.00,,,,,,31152.00
,,,,,,
Ledger:,INTEGRATED CLEANROOM TECHNOLOGIES PVT LTD,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
11/24/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2621,14160.00,
12/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/B3/S/3002,38232.00,
12/27/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3096,708.00,
3/12/2022,Dr,SBI OD AC 38852796022,Receipt,AOFA361634,,52440.00
53100.00,,,,,,52440.00
,Dr,Closing Balance,,,,660.00
53100.00,,,,,,53100.00
,,,,,,
Ledger:,INTELLIGENT RETAIL PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/19/2021,Dr,State Bank of India,Receipt,3199970044309,,6844.00
4/21/2021,Cr,Sales 18% Gst,Sensales,2021-22/SLB/70,6844.00,
5/25/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/362,1062.00,
6/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/571,1062.00,
7/8/2021,Dr,SBI OD AC 38852796022,Receipt,3199416044303,,9640.00
7/10/2021,Cr,Sales 18% Gst,Sensales,2021-22/SLB/649,13688.00,
7/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/821,1062.00,
8/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1587,1062.00,
8/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/B4/S/1591,2124.00,
9/23/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1946,1062.00,
9/23/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1950,2124.00,
10/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2397,1062.00,
10/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/B4/S/2401,2124.00,
10/28/2021,Dr,SBI OD AC 38852796022,Receipt,3199679044302,,4048.00
11/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2698,1062.00,
11/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2702,2124.00,
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199677044304,,2124.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199677044304,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199424044303,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199967044305,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199681044308,,2124.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199678044303,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199682044307,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199972044308,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199420044306,,1062.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199418044301,,2124.00
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,3199421044306,,2124.00
12/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3043,1062.00,
12/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3047,2124.00,
1/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3332,1062.00,
1/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3336,2124.00,
2/24/2022,Cr,Sale Service 18% Gst,Sales Service,21-22/B4/S/3619,531.00,
2/24/2022,Cr,Sale Service 18% Gst,Sales Service,21-22/B4/S/3623,2124.00,
2/25/2022,Dr,SBI OD AC 38852796022,Receipt,3199414044305,,9322.00
3/15/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3820,13688.00,
3/17/2022,Dr,SBI OD AC 38852796022,Receipt,3199415044304,,13688.00
3/22/2022,Dr,SBI OD AC 38852796022,Receipt,3199972044308,,27376.00
3/22/2022,Dr,SBI OD AC 38852796022,Receipt,3199410044308,,27376.00
3/22/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/3870,27376.00,
3/22/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/3871,27376.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3969,531.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3973,2124.00,
3/29/2022,Dr,SBI OD AC 38852796022,Receipt,3199683044306,,20532.00
3/29/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/4043,20532.00,
3/30/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/4048,30798.00,
3/31/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/4081,6844.00,
3/31/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4082,1416.00,
176174.00,,,,,,134756.00
,Dr,Closing Balance,,,,41418.00
176174.00,,,,,,176174.00
,,,,,,
Ledger:,ION LOGISTICS HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
8/18/2021,Dr,SBI OD AC 38852796022,Receipt,MAB000834941861,,1830.00
9/30/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2089,1830.00,
1830.00,,,,,,1830.00
,,,,,,
Ledger:,IPR Connect,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
2/18/2022,Cr,Sensel Telematics Private Limited,Journal,867,6962.00,
2/22/2022,Dr,SBI OD AC 38852796022,Receipt,3199424044303,,6962.00
2/26/2022,Cr,Sensel Telematics Private Limited,Journal,895,6962.00,
13924.00,,,,,,6962.00
,Dr,Closing Balance,,,,6962.00
13924.00,,,,,,13924.00
,,,,,,
Ledger:,Irish Travels21333,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/21/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/733,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,IRON MOUNTAIN INDIA PRIVATE LIMITED,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Dr,Opening Balance,,,,12336.00
4/12/2021,Dr,SBI OD AC 38852796022,Receipt,3199683044306 /,,19745.00
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/100,1475.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/101,1475.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/104,3186.00,
4/23/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/76,1475.00,
4/23/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/77,1475.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/78,295.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/79,295.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/80,885.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/81,885.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/82,295.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/83,295.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/84,1180.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/85,1180.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/86,885.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/87,885.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/88,1770.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/89,1770.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/90,4425.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/91,4425.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/94,590.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/95,590.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/96,3540.00,
4/23/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/97,3540.00,
5/18/2021,Dr,SBI OD AC 38852796022,Receipt,3199967044305,,36217.00
5/20/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/287,708.00,
5/20/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/288,354.00,
5/21/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/289,1475.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/290,295.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/291,885.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/292,295.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/293,1180.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/294,885.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/295,1475.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/296,4425.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/298,590.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/299,3540.00,
5/21/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/300,1475.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/384,1475.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/385,1180.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/386,4425.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/387,3540.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/389,590.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/390,1475.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/391,295.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/392,885.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/393,295.00,
5/25/2021,Cr,Sales 18% Gst,Sales Service,21-22/M1/S/394,1475.00,
5/26/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/401,885.00,
6/24/2021,Dr,SBI OD AC 38852796022,Receipt,3199416044303,,33350.00
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/533,1475.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/534,1180.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/535,4425.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/536,3245.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/538,590.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/539,1475.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/540,295.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/541,885.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/542,295.00,
6/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/M1/S/543,1475.00,
6/29/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/601,885.00,
7/19/2021,Dr,SBI OD AC 38852796022,Receipt,3199968044304,,15950.00
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/785,1475.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/786,1180.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/787,4425.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/788,3245.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/789,590.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/790,1475.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/791,295.00,
